Consumer Electronics
-0.7574,-0.0167,-0.1321,-0.0091,-0.0056,0.0282,-0.0486,0.0823,0.1330,0.0313
Information Technology Services
-0.8835,-0.1808,0.1337,-0.3190,-0.0071,-0.0869,0.0562,-0.0529,0.0298,-0.0903
Software—Infrastructure
-0.9056,-0.0833,-0.2126,-0.1733,0.0425,0.0869,-0.0264,0.0351,0.0538,0.1479
Semiconductors
-0.9368,-0.0378,0.0135,0.3017,0.0044,-0.0443,0.0732,0.0212,0.0826,-0.0086
Staffing & Employment Services
-0.7463,-0.1830,0.0795,-0.3288,-0.0288,0.0330,-0.0807,-0.0603,0.1878,0.0250
Software—Application
-0.8991,-0.0219,-0.3360,-0.1481,-0.0259,-0.0385,-0.0136,0.0188,-0.0928,0.0647
Semiconductor Equipment & Materials
-0.8764,-0.0331,0.0398,0.3295,-0.0445,-0.0750,-0.1392,0.0435,-0.0254,-0.0760
Computer Hardware
-0.8370,-0.1412,0.2495,0.0445,0.1613,0.2525,-0.1519,-0.0827,-0.1794,0.0713
Electronic Components
-0.8576,-0.1285,0.2594,-0.0663,-0.0372,0.0052,-0.0514,0.0612,0.0687,-0.1215
Communication Equipment
-0.8251,-0.1612,0.1860,-0.1752,0.0664,0.2603,-0.0976,0.1263,0.0177,-0.0615
Solar
-0.5591,0.8083,0.0873,-0.0654,-0.1151,0.0806,-0.0138,-0.0231,0.0024,-0.0093
Specialty Business Services
-0.7335,-0.1527,0.0714,-0.3350,-0.1127,-0.1031,-0.0284,-0.1913,0.1140,-0.0883
Scientific & Technical Instruments
-0.8496,-0.0730,0.0961,-0.0860,0.0244,-0.0220,0.0659,0.0499,-0.0040,0.0131
Credit Services
-0.8379,-0.1059,-0.1126,-0.2518,-0.0823,-0.1087,0.0027,-0.1168,0.0407,0.0163
Market Cap <= 22764591452.16
-0.9787,-0.0253,0.0628,-0.0211,-0.0320,0.0504,-0.0401,-0.0011,-0.0721,0.0002
22764591452.16 < Market Cap <= 59327422218.240005
-0.9825,0.0106,0.0403,-0.0871,0.0297,-0.0016,-0.0259,0.0644,0.0246,-0.0187
59327422218.240005 < Market Cap
-0.9749,-0.0983,-0.1022,-0.0186,0.0012,-0.0036,0.0175,-0.0536,0.0847,0.0302
Divs <= 0
-0.9842,0.0627,-0.0899,-0.0681,0.0128,0.0067,0.0289,-0.0067,-0.0770,-0.0025
0 < Divs <= 0.01452329575
-0.9812,-0.0860,0.0166,0.0113,-0.0496,-0.0615,-0.0113,0.0014,0.0819,-0.0091
0.01452329575 < Divs
-0.9380,-0.1734,0.1501,-0.0563,0.0349,0.1203,-0.1066,0.0243,0.1067,0.0321
SPY
-0.9254,-0.1305,0.0548,-0.1730,-0.0195,0.0220,-0.0294,-0.0051,0.1280,-0.0018
QQQ
-0.9307,-0.0405,-0.1858,-0.0164,-0.0089,0.0089,-0.0285,0.0299,0.0752,0.0598
Average
-0.9979,-0.0387,-0.0008,-0.0433,0.0000,0.0148,-0.0160,0.0033,0.0140,0.0041
